selected,id,job,area,skill,skills,title,task,description,link,breakdown,microtasks,ngo_url,tutorial,idmicro,active
1,34,Graphic Designer,Design,posters,"Graphic Design skills
Must be proficient in Adobe
Communication skills
",Graphic Designer/ Layout Artist,Layout art for visual project,"American Support For Afghanistan is seeking a creative graphic designer for the layout of a bilingual children’s book that will benefit the Afghan children. The graphic artist must reside in the United States.

Responsibilities

1- Provide a children’s book layout document for print publication - will include English and Persian text and multiple illustrations, cover and front matter
2- Provide creative input on book design
3- Professionalism regarding time, cost considerations, and deadlines
4- Work as part of a team with authors",https://www.volunteermatch.org/search/opp2162453.jsp,"1. Create the following tasks for http://www.asanonprofit.org
     -Comic creation: http://www.wikihow.com/Write-a-Funny-Comic-Strip
     -Children book: http://www.wikihow.com/Write-a-Children%27s-Book
     -Coloring book: http://www.wikihow.com/Make-a-Coloring-Book-for-Young-Children 
",,http://globalizm.org/,http://www.wikihow.com/Make-a-Poster-Using-Microsoft-Word,127,1
0,34,Graphic Designer,Design,brand identity,"Graphic Design skills
Must be proficient in Adobe
Communication skills
",Graphic Designer/ Layout Artist,Layout art for visual project,"American Support For Afghanistan is seeking a creative graphic designer for the layout of a bilingual children’s book that will benefit the Afghan children. The graphic artist must reside in the United States.

Responsibilities

1- Provide a children’s book layout document for print publication - will include English and Persian text and multiple illustrations, cover and front matter
2- Provide creative input on book design
3- Professionalism regarding time, cost considerations, and deadlines
4- Work as part of a team with authors",https://www.volunteermatch.org/search/opp2162453.jsp,"1. Create the following tasks for http://www.asanonprofit.org
     -Comic creation: http://www.wikihow.com/Write-a-Funny-Comic-Strip
     -Children book: http://www.wikihow.com/Write-a-Children%27s-Book
     -Coloring book: http://www.wikihow.com/Make-a-Coloring-Book-for-Young-Children 
",,http://globalizm.org/,http://www.wikihow.com/Build-a-Brand,128,1
1,34,Software Engineer,IT,creating websites,"Graphic Design skills
Must be proficient in Adobe
Communication skills
",Graphic Designer/ Layout Artist,Layout art for visual project,"American Support For Afghanistan is seeking a creative graphic designer for the layout of a bilingual children’s book that will benefit the Afghan children. The graphic artist must reside in the United States.

Responsibilities

1- Provide a children’s book layout document for print publication - will include English and Persian text and multiple illustrations, cover and front matter
2- Provide creative input on book design
3- Professionalism regarding time, cost considerations, and deadlines
4- Work as part of a team with authors",https://www.volunteermatch.org/search/opp2162453.jsp,"1. Create the following tasks for http://www.asanonprofit.org
     -Comic creation: http://www.wikihow.com/Write-a-Funny-Comic-Strip
     -Children book: http://www.wikihow.com/Write-a-Children%27s-Book
     -Coloring book: http://www.wikihow.com/Make-a-Coloring-Book-for-Young-Children 
",,http://globalizm.org/,http://www.wikihow.com/Make-a-Website,129,1
1,34,Graphic Designer,Design,t-shirt,"Graphic Design skills
Must be proficient in Adobe
Communication skills
",Graphic Designer/ Layout Artist,Layout art for visual project,"American Support For Afghanistan is seeking a creative graphic designer for the layout of a bilingual children’s book that will benefit the Afghan children. The graphic artist must reside in the United States.

Responsibilities

1- Provide a children’s book layout document for print publication - will include English and Persian text and multiple illustrations, cover and front matter
2- Provide creative input on book design
3- Professionalism regarding time, cost considerations, and deadlines
4- Work as part of a team with authors",https://www.volunteermatch.org/search/opp2162453.jsp,"1. Create the following tasks for http://www.asanonprofit.org
     -Comic creation: http://www.wikihow.com/Write-a-Funny-Comic-Strip
     -Children book: http://www.wikihow.com/Write-a-Children%27s-Book
     -Coloring book: http://www.wikihow.com/Make-a-Coloring-Book-for-Young-Children 
",,http://globalizm.org/,http://www.wikihow.com/Design-a-T-Shirt-Logo,130,1
0,35,Graphic Designer,Design,comic creation,"Drawing
Painting
Exhibition Arts",Artist to Design and Paint 4' x 8' Map as Part of Historic Project,Artistic Graphic design project,"Organization is looking for an artist with the skills to help design and paint a large, 4' x 8' map. The designer will create a rought working map first with the finished map to follow. ",https://www.volunteermatch.org/search/opp2294175.jsp,"1. Create the following tasks for http://www.sdheritage.org
     -Map: http://www.wikihow.com/Make-a-Map",,http://www.asanonprofit.org,http://www.wikihow.com/Write-a-Funny-Comic-Strip,131,1
0,35,Graphic Designer,Design,coloring book,"Drawing
Painting
Exhibition Arts",Artist to Design and Paint 4' x 8' Map as Part of Historic Project,Artistic Graphic design project,"Organization is looking for an artist with the skills to help design and paint a large, 4' x 8' map. The designer will create a rought working map first with the finished map to follow. ",https://www.volunteermatch.org/search/opp2294175.jsp,"1. Create the following tasks for http://www.sdheritage.org
     -Map: http://www.wikihow.com/Make-a-Map",,http://www.asanonprofit.org,http://www.wikihow.com/Make-a-Coloring-Book-for-Young-Children,132,1
0,35,Graphic Designer,Design,children book,"Drawing
Painting
Exhibition Arts",Artist to Design and Paint 4' x 8' Map as Part of Historic Project,Artistic Graphic design project,"Organization is looking for an artist with the skills to help design and paint a large, 4' x 8' map. The designer will create a rought working map first with the finished map to follow. ",https://www.volunteermatch.org/search/opp2294175.jsp,"1. Create the following tasks for http://www.sdheritage.org
     -Map: http://www.wikihow.com/Make-a-Map",,http://www.asanonprofit.org,http://www.wikihow.com/Write-a-Children%27s-Book,133,1
1,36,Graphic Designer,Design,map,"Drawing
Painting
Visual Arts",Cartoonist/Sketch Artist,Artistic Graphic design activities,"Organization is seeking a cartoonist or sketch artist to help draw out our characters to be used in promotional material for the schools, museums, and cultural institutions we work with.

There are approx 10 characters.

They are anthropomorphed insects and spiders. Humans with insects/spider features.",https://www.volunteermatch.org/search/opp2189452.jsp,"1. Create the following tasks for http://www.puppetryarts.org
     -Characters: http://www.wikihow.com/Create-Characters
     -Drawing: http://www.wikihow.com/Create-a-Comic-Character
",,http://www.sdheritage.org,http://www.wikihow.com/Make-a-Map,134,1
1,37,Marketing Specialist,Marketing,characters,"Journalism
Copy Writing / Copy Editing
English
Marketing & Communications (Mar/Com)
Technical Writing
Verbal / Written Communication",Artist Directory & Guide – Editor/Project Manager,"Journalistic, editing, coordination and management ","Organization is looking for a volunteer who:

1 - Help designer follow production timeline
2 - Assist President, Executive Director, and others with letters or messages
3 - Responsible for all written content in the directory, its verity, and its organization
4 - Assist in the establishing of theme for directory.
5 - Meet regularly with designer to review proofs of content pages
6 - Follow typographical standards guide, oversee grammar usage and punctuation
7 - Proof membership listings within the Directory
8 - Oversee copy editor
9 - Attend proofing session on March 21
10 - Participate in press checks",https://www.volunteermatch.org/search/opp2212162.jsp,"1. Create the following tasks for http://www.nemaa.org
     -Timeline: http://www.wikihow.com/Make-a-Timeline 
     -Letter: http://www.wikihow.com/Write-a-Letter
     -Theme: http://www.wikihow.com/Develop-a-Theme-when-Writing
",,http://www.puppetryarts.org,http://www.wikihow.com/Create-Characters,135,1
1,37,Graphic Designer,Design,drawing,"Journalism
Copy Writing / Copy Editing
English
Marketing & Communications (Mar/Com)
Technical Writing
Verbal / Written Communication",Artist Directory & Guide – Editor/Project Manager,"Journalistic, editing, coordination and management ","Organization is looking for a volunteer who:

1 - Help designer follow production timeline
2 - Assist President, Executive Director, and others with letters or messages
3 - Responsible for all written content in the directory, its verity, and its organization
4 - Assist in the establishing of theme for directory.
5 - Meet regularly with designer to review proofs of content pages
6 - Follow typographical standards guide, oversee grammar usage and punctuation
7 - Proof membership listings within the Directory
8 - Oversee copy editor
9 - Attend proofing session on March 21
10 - Participate in press checks",https://www.volunteermatch.org/search/opp2212162.jsp,"1. Create the following tasks for http://www.nemaa.org
     -Timeline: http://www.wikihow.com/Make-a-Timeline 
     -Letter: http://www.wikihow.com/Write-a-Letter
     -Theme: http://www.wikihow.com/Develop-a-Theme-when-Writing
",,http://www.puppetryarts.org,http://www.wikihow.com/Create-a-Comic-Character,136,1
